tweet_id,news_id
1242470000000000000,100001
1242470000000000000,100001
1242400000000000000,100001
1242400000000000000,100001
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1251670000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1250850000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1243630000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239210000000000000,100003
1239980000000000000,100003
1239980000000000000,100003
1239980000000000000,100003
1239980000000000000,100003
1239980000000000000,100003
1239980000000000000,100003
1239980000000000000,100003
1239980000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1237800000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1248610000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1247450000000000000,100003
1252410000000000000,100003
1252410000000000000,100003
1252410000000000000,100003
1252410000000000000,100003
1252410000000000000,100003
1252410000000000000,100003
1252410000000000000,100003
1248760000000000000,100003
1248760000000000000,100003
1248760000000000000,100003
1248760000000000000,100003
1248760000000000000,100003
1248760000000000000,100003
1237530000000000000,100003
